App,Report Title,Tool,MetaData.Column.Name,Metric,Dataset Variant,Instruction,Input,Output
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Closing Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,T2A Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Give me a detailed explanation of this metric.,Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Give me a detailed explanation of this metric.,Closing Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Give me a detailed explanation of this metric.,T2A Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,How do I calculate this metric?,Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,How do I calculate this metric?,Closing Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,How do I calculate this metric?,T2A Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Go deeper about this metric,Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Go deeper about this metric,Closing Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Go deeper about this metric,T2A Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Provide a thorough description and computation of this metric,Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Provide a thorough description and computation of this metric,Closing Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper,Toured to Applied Duration,Clean,Provide a thorough description and computation of this metric,T2A Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,Toured to Applied Duration,"For example:
- There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 and 10.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 4.0 days.
- The 75th percentile value is 8.0 days.
- The benchmark is 4.0 to 8.0 days.
- The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range.
- Performance of PMC7 and PMC8 is not satisfactory (9.0 and 10.0 days > benchmark range)
- Performance of PMC1 exceeds expectations.  (3.0 days < benchmark range) "
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,Closing Duration,"For example:
- There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 and 10.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 4.0 days.
- The 75th percentile value is 8.0 days.
- The benchmark is 4.0 to 8.0 days.
- The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range.
- Performance of PMC7 and PMC8 is not satisfactory (9.0 and 10.0 days > benchmark range)
- Performance of PMC1 exceeds expectations.  (3.0 days < benchmark range) "
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,T2A Duration,"For example:
- There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 and 10.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 4.0 days.
- The 75th percentile value is 8.0 days.
- The benchmark is 4.0 to 8.0 days.
- The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range.
- Performance of PMC7 and PMC8 is not satisfactory (9.0 and 10.0 days > benchmark range)
- Performance of PMC1 exceeds expectations.  (3.0 days < benchmark range) "
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Give me a detailed example of this metric,Toured to Applied Duration,"For example:
- There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 and 10.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 4.0 days.
- The 75th percentile value is 8.0 days.
- The benchmark is 4.0 to 8.0 days.
- The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range.
- Performance of PMC7 and PMC8 is not satisfactory (9.0 and 10.0 days > benchmark range)
- Performance of PMC1 exceeds expectations.  (3.0 days < benchmark range) "
