Version,Dataset Identifier,Timestamp,instruction,input,output
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Give me a detailed explanation of the benchmark for Prospect to Toured % for my portfolio.', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How do I calculate the average for Prospect to Toured % in my organization?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How do I calculate the average for Prospect to Toured % in my org?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Go deeper about the benchmark for Prospect to Toured % in my PMC', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Can you go into more detail about the benchmark for Prospect to Toured % in my property management company', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide a thorough description and computation of the benchmark for Prospect to Toured %', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Elaborate on the average for Prospect to Toured Percent for my community', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Give me a detailed explanation of the benchmark for Prospect to Toured Percent for my portfolio.', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How do I calculate the average for Prospect to Toured Percent in my organization?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How do I calculate the average for Prospect to Toured Percent in my org?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Go deeper about the benchmark for Prospect to Toured Percent in my PMC', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Can you go into more detail about the benchmark for Prospect to Toured Percent in my property management company', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide a thorough description and computation of the benchmark for Prospect to Toured Percent', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Show me a thorough demonstration of the average of Lead to Toured Ratio for my community', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Give me a detailed example of the benchmark for Lead to Toured Ratio for my portfolio', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is a clear and detailed illustration of the average of Lead to Toured Ratio for my organization?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is a clear and detailed illustration of the average of Lead to Toured Ratio for my org?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Give me a comprehensive example of how the benchmark for Lead to Toured Ratio is derived.', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
