ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
9,Godeeper.Example,Applied to Leased Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Applied to Leased Duration with a concrete case?,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
9,Godeeper.Example,Applied to Leased Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Applied to Leased Duration is derived,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
20,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define Toured to Applied Duration?,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define Closing Duration?,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define T2A Duration?,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,What does this metric represent?,What does Toured to Applied Duration represent?,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,Describe what this metric is,Describe what Toured to Applied Duration is,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,State the meaning of this metric,State the meaning of Toured to Applied Duration,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede,Toured to Applied Duration,Clean,Explain the concept of this metric,Explain the concept of Toured to Applied Duration,"A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily.  

Performance of your PMC is satisfactory if it lies within this range.
"
20,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of Toured to Applied Duration,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of Closing Duration,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of T2A Duration,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,How can this metric be exemplified?,How can Toured to Applied Duration be exemplified?,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,Illustrate this metric,Illustrate Toured to Applied Duration,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,What is a case in point for this metric?,What is a case in point for Toured to Applied Duration?,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Lede.Example,Toured to Applied Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Toured to Applied Duration?,"For example, let’s say the Multifamily benchmark for toured to applied conversion duration lies between 7.0 days to 12.0 days.

Now, Toured to Applied duration of:
- 9.0 days is satisfactory for your PMC.
- 3.0 days exceeds expectations.
- 13.0 days is not satisfactory.  "
20,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is Toured to Applied Duration important?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is Closing Duration important?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is T2A Duration important?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,How is this metric applied from a marketing standpoint?,How is Toured to Applied Duration applied from a marketing standpoint?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,What is business use case of this metric?,What is business use case of Toured to Applied Duration?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,What is the value of this metric?,What is the value of Toured to Applied Duration?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Why it matters?,Toured to Applied Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Toured to Applied Duration?,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of the sales process. 
- Assess the quality of the touring experience. 
- Gain insights into best practices.
"
20,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Elaborate on Toured to Applied Duration,"We calculate this as follows:
- Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for Multifamily.  "
